city,country,population,lat,lng
Haya,Sudan,20000.0,18.3362,36.3842
Narvik,Norway,20000.0,68.3832,17.29
Zemio,Central African Republic,20000.0,5.0337,25.1333
Puerto Natales,Chile,20000.0,-51.7183,-72.5117
Al Mijlad,Sudan,19997.0,11.0337,27.7333
Burnie,Australia,19972.0,-41.0666,145.9167
Kampong Thum,Cambodia,19951.0,12.712,104.889
Yeniseysk,Russia,19920.0,58.4515,92.1565
Cyangugu,Rwanda,19900.0,-2.4796,28.9
Ben Gardane,Tunisia,19843.0,33.1404,11.22
General Martín Miguel de Güemes,Argentina,19828.0,-24.6666,-65.05
Camacupa,Angola,19828.0,-12.0196,17.47
Mpwapwa,Tanzania,19806.0,-6.3496,36.48
Itigi,Tanzania,19711.0,-5.6996,34.48
Babanūsah,Sudan,19700.0,11.3334,27.8
Bikin,Russia,19659.0,46.8203,134.2649
San Borja,Bolivia,19640.0,-14.8196,-66.85
Atasū,Kazakhstan,19616.0,48.6903,71.6499
Levin,New Zealand,19550.0,-40.6124,175.2772
Santa Cruz Cabrália,Brazil,19545.0,-16.28,-39.03
Sil-li,"Korea, North",19463.0,39.488,125.464
Echuca,Australia,19457.0,-36.1296,144.75
Terrace,Canada,19443.0,54.5,-128.5833
North Battleford,Canada,19440.0,52.7666,-108.2833
Harstad,Norway,19433.0,68.7879,16.5156
Ivdel’,Russia,19379.0,60.6936,60.4133
Devonport,Australia,19317.0,-41.1927,146.3311
Ayaviri,Peru,19310.0,-14.8796,-70.6
Oum Hadjer,Chad,19271.0,13.3004,19.6833
Batī,Ethiopia,19260.0,11.1837,40.0166
Roebourne,Australia,19260.0,-20.7829,117.1333
Kos,Greece,19244.0,36.8937,27.2888
Uzhur,Russia,19212.0,55.3292,89.8207
Lumphat,Cambodia,19205.0,13.507,106.981
Polyarnyy,Russia,19200.0,69.2052,33.4502
Zapala,Argentina,19152.0,-38.9,-70.0667
Mumbwa,Zambia,19086.0,-14.9796,27.07
Dadeldhurā,Nepal,19014.0,29.3,80.6
Balcarce,Argentina,18967.0,-37.8333,-58.25
Contamana,Peru,18921.0,-7.34,-75.02
Eyl,Somalia,18904.0,7.9833,49.8333
Qitai,China,18831.0,41.5494,113.5339
Dzüünharaa,Mongolia,18830.0,48.8666,106.4666
Sonsón,Colombia,18817.0,5.7166,-75.3166
Slyudyanka,Russia,18809.0,51.6538,103.6988
Nueva Imperial,Chile,18777.0,-38.74,-72.96
Villamontes,Bolivia,18761.0,-21.2496,-63.5
Emba,Kazakhstan,18760.0,48.8268,58.1442
Kavalerovo,Russia,18657.0,44.2702,135.0498
Puerto San José,Guatemala,18655.0,13.9397,-90.82
Orodara,Burkina Faso,18632.0,10.974,-4.908
Huanta,Peru,18627.0,-12.9496,-74.25
Maitland,Australia,18625.0,-32.721,151.555
Vanino,Russia,18618.0,49.0873,140.2425
Cranbrook,Canada,18610.0,49.5167,-115.7667
Cholpon-Ata,Kyrgyzstan,18595.0,42.6513,77.0811
Luau,Angola,18465.0,-10.7095,22.23
Nara,Mali,18459.0,15.18,-7.28
Dayan,China,18445.0,26.8,100.2666
Kyakhta,Russia,18431.0,50.3527,106.4527
Charata,Argentina,18297.0,-27.2163,-61.2
Lobos,Argentina,18278.0,-35.1849,-59.0947
Bua Yai,Thailand,18269.0,15.584,102.4186
Traralgon,Australia,18226.0,-38.1996,146.53
Murray Bridge,Australia,18194.0,-35.1296,139.26
Middelburg,South Africa,18164.0,-31.5,25.01
Kiruna,Sweden,18154.0,67.85,20.2166
Diego de Almagro,Chile,18137.0,-26.3696,-70.05
Hassi Messaoud,Algeria,18124.0,31.7023,6.0545
Abaza,Russia,18094.0,52.669,90.0954
Humacao,Puerto Rico,18011.0,18.1519,-65.8204
Requena,Peru,18000.0,-5.0696,-73.91
Port Alfred,South Africa,17959.0,-33.5995,26.88
Kurtamysh,Russia,17936.0,54.9087,64.4333
Pô,Burkina Faso,17924.0,11.169,-1.135
Nguigmi,Niger,17897.0,14.2532,13.1108
Edmundston,Canada,17894.0,47.3794,-68.3333
Yuanquan,China,17886.0,40.5004,95.8
Sovetsk,Russia,17869.0,57.5785,48.9581
Ashton,New Zealand,17700.0,-43.8983,171.7486
Zongo,Congo (Kinshasa),17667.0,4.3303,18.615
Bitam,Gabon,17637.0,2.0837,11.4834
Zaysan,Kazakhstan,17600.0,47.4752,84.8598
Tuncurry,Australia,17591.0,-32.1931,152.5266
Tougan,Burkina Faso,17590.0,13.069,-3.07
Īlām,Nepal,17491.0,26.908,87.926
Boulsa,Burkina Faso,17489.0,12.657,-0.569
Karukh,Afghanistan,17484.0,34.4868,62.5918
Same,Tanzania,17455.0,-4.0696,37.72
Veinticinco de Mayo,Argentina,17430.0,-37.8,-67.6833
Broken Hill,Australia,17395.0,-31.95,141.4331
Eldorado,Argentina,17365.0,-26.2,-54.6
Kangaba,Mali,17232.0,11.9404,-8.44
Pallasovka,Russia,17139.0,50.0477,46.8773
Bloemhof,South Africa,17122.0,-27.6496,25.59
Wādī Ḩalfā’,Sudan,17121.0,21.8,31.35
Plast,Russia,17050.0,54.3685,60.8085
Monte Cristi,Dominican Republic,17001.0,19.867,-71.65
Nevel’sk,Russia,17000.0,46.6803,141.8699
Ambriz,Angola,17000.0,-7.855,13.125
Ihosy,Madagascar,16990.0,-22.3996,46.1167
Piñas,Ecuador,16981.0,-3.67,-79.65
Ngara,Tanzania,16890.0,-2.4695,30.65
Bella Vista,Paraguay,16852.0,-22.1296,-56.52
Tôlan̈aro,Madagascar,16818.0,-25.0268,46.99
Karratha,Australia,16796.0,-20.7304,116.87
Mikumi,Tanzania,16780.0,-7.3996,36.98
Mossel Bay,South Africa,16743.0,-34.17,22.13
Morombe,Madagascar,16727.0,-21.7391,43.3657
Puerto López,Colombia,16678.0,4.09,-72.96
Poronaysk,Russia,16677.0,49.2416,143.085
Macetown,New Zealand,16600.0,-45.0227,168.7251
Bellinzona,Switzerland,16572.0,46.197,9.02
Akureyri,Iceland,16563.0,65.6666,-18.1
Kamenka,Russia,16560.0,53.1947,44.0444
Dajabón,Dominican Republic,16398.0,19.548,-71.705
Collipulli,Chile,16392.0,-37.96,-72.43
Karema,Tanzania,16385.0,-6.8162,30.4333
Sabaneta,Dominican Republic,16380.0,19.505,-71.345
Gawler,Australia,16362.0,-34.6074,138.7264
Kupino,Russia,16333.0,54.3592,77.2742
San Martín,Colombia,16273.0,3.6904,-73.69
Spárti,Greece,16187.0,37.0737,22.4297
Huarmey,Peru,16172.0,-10.0696,-78.16
Horqueta,Paraguay,16171.0,-23.3396,-57.05
Nyahanga,Tanzania,16092.0,-2.3829,33.55
San Gabriel,Ecuador,16066.0,0.61,-77.84
Fonte Boa,Brazil,16060.0,-2.5138,-66.0916
Nikolayevsk,Russia,16044.0,50.0161,45.4261
Ilave,Peru,16033.0,-16.0796,-69.67
Bodaybo,Russia,15933.0,57.965,114.329
Nikel’,Russia,15866.0,69.4126,30.2188
Derzhavīnsk,Kazakhstan,15848.0,51.1021,66.3075
Cliza,Bolivia,15816.0,-17.59,-65.93
Camrose,Canada,15808.0,53.0167,-112.8166
Yorito,Honduras,15774.0,15.06,-87.29
Kodinsk,Russia,15670.0,58.6981,99.1777
Gornyak,Russia,15668.0,50.9881,81.4877
At-Bashy,Kyrgyzstan,15601.0,41.1725,75.7968
Loncoche,Chile,15590.0,-39.37,-72.63
Puerto Pimentel,Peru,15552.0,-6.8296,-79.93
Pembroke,Canada,15551.0,45.8503,-77.1166
Candelaria,Puerto Rico,15545.0,18.4043,-66.2175
Monte Plata,Dominican Republic,15532.0,18.807,-69.784
Satipo,Peru,15532.0,-11.26,-74.69
Aarau,Switzerland,15501.0,47.39,8.034
Río Bueno,Chile,15456.0,-40.34,-72.96
Griffith,Australia,15455.0,-34.29,146.04
Kuala Lipis,Malaysia,15448.0,4.184,102.042
Herisau,Switzerland,15438.0,47.3833,9.2833
Kérouané,Guinea,15406.0,9.2704,-9.02
Burrel,Albania,15405.0,41.626,20.016
Nyunzu,Congo (Kinshasa),15397.0,-5.9496,28.0167
Nerchinsk,Russia,15360.0,52.009,116.5486
Kulunda,Russia,15345.0,52.5827,78.9473
Junín,Peru,15320.0,-11.1496,-76.01
Udachnyy,Russia,15266.0,66.4232,112.3965
Teseney,Eritrea,15255.0,15.1104,36.6575
Vyazemskiy,Russia,15247.0,47.5328,134.7475
Cambridge,New Zealand,15192.0,-37.8894,175.4703
Yorkton,Canada,15172.0,51.2171,-102.4665
Sarandë,Albania,15147.0,39.877,20.0
Dalanzadgad,Mongolia,15093.0,43.5836,104.4403
Gikongoro,Rwanda,15000.0,-2.4833,29.5667
Salyan,Nepal,15000.0,28.35,82.1833
Rāmechhāp,Nepal,15000.0,27.326,86.087
Bhimphedi̇̄,Nepal,15000.0,27.551,85.13
Kök-Janggak,Kyrgyzstan,15000.0,41.0307,73.2058
Chaguarama,Venezuela,15000.0,9.2159,-63.7523
Tsumeb,Namibia,14959.0,-19.24,17.71
Bredasdorp,South Africa,14936.0,-34.5295,20.03
Swift Current,Canada,14906.0,50.2837,-107.7666
Mariestad,Sweden,14891.0,58.705,13.828
Chegdomyn,Russia,14855.0,51.1178,133.0241
Uryzhar,Kazakhstan,14826.0,47.1002,81.6048
Nuuk,Greenland,14798.0,64.1983,-51.7327
Ijevan,Armenia,14737.0,40.8756,45.1492
Prince Rupert,Canada,14708.0,54.3167,-130.33
San Ramón,Peru,14708.0,-11.1296,-75.34
Abong Mbang,Cameroon,14661.0,3.9837,13.1833
Gouré,Niger,14639.0,13.9874,10.27
Bosobolo,Congo (Kinshasa),14553.0,4.1904,19.88
Ust’-Ordynskiy,Russia,14538.0,52.833,104.7
Ascensión,Bolivia,14429.0,-15.6996,-63.08
Nioro,Mali,14421.0,15.2304,-9.59
Tórshavn,Faroe Islands,14398.0,62.03,-6.82
Kingston,Australia,14371.0,-42.9911,147.3084
Abadla,Algeria,14364.0,31.0171,-2.7333
Lívingston,Guatemala,14350.0,15.8307,-88.7562
Coronel José Félix Bogado,Paraguay,14297.0,-27.17,-56.25
Alausí,Ecuador,14294.0,-2.19,-78.85
Port Hedland,Australia,14288.0,-20.3104,118.606
Ballina,Australia,14242.0,-28.8614,153.568
Chota,Peru,14240.0,-6.5496,-78.65
Maridi,South Sudan,14224.0,4.9151,29.4769
Kouroussa,Guinea,14223.0,10.653,-9.892
Aḑ Ḑab‘ah,Egypt,14212.0,31.0338,28.4333
Kaoma,Zambia,14212.0,-14.7796,24.8
Williams Lake,Canada,14168.0,52.1166,-122.15
Brooks,Canada,14163.0,50.5671,-111.9
Boutilimit,Mauritania,14142.0,17.5504,-14.7
Añatuya,Argentina,14133.0,-28.4661,-62.8333
Shilka,Russia,14132.0,51.8706,116.0306
Maqat,Kazakhstan,14082.0,47.6482,53.3265
Çorovodë,Albania,14046.0,40.5167,20.2333
Wangaratta,Australia,14022.0,-36.36,146.3
Koundara,Guinea,13990.0,12.48,-13.296
Port Augusta,Australia,13897.0,-32.49,137.77
Richmond,Australia,13880.0,-33.5995,150.74
Guapí,Colombia,13853.0,2.5604,-77.86
Kem’,Russia,13829.0,64.9536,34.5684
Singleton,Australia,13813.0,-32.5695,151.16
Mwinilunga,Zambia,13798.0,-11.7396,24.44
Quesnel,Canada,13788.0,52.9837,-122.4833
Bandarbeyla,Somalia,13753.0,9.4833,50.8167
Zarghūn Shahr,Afghanistan,13737.0,32.85,68.4167
Thompson,Canada,13727.0,55.7499,-97.8666
Lamas,Peru,13693.0,-6.43,-76.52
Motupe,Peru,13681.0,-6.15,-79.71
Swellendam,South Africa,13674.0,-34.0196,20.43
Bongaree,Australia,13649.0,-27.0787,153.1509
Port Lincoln,Australia,13630.0,-34.7332,135.8666
Mar de Ajó,Argentina,13610.0,-36.7162,-56.6766
Frías,Argentina,13594.0,-28.6496,-65.15
Chañaral,Chile,13543.0,-29.03,-71.43
Esil,Kazakhstan,13504.0,51.957,66.3775
Vicuña,Chile,13496.0,-30.0295,-70.74
Cajabamba,Peru,13486.0,-7.6196,-78.04
Mbulu,Tanzania,13430.0,-3.8496,35.53
Golyshmanovo,Russia,13424.0,56.3819,68.3715
Bollnäs,Sweden,13398.0,61.352,16.3666
Muisne,Ecuador,13393.0,0.61,-80.02
Joaquín V. González,Argentina,13376.0,-25.0833,-64.1834
Tokoroa,New Zealand,13350.0,-38.2245,175.8705
Dolbeau,Canada,13337.0,48.8666,-72.2333
Kirensk,Russia,13308.0,57.7857,108.1119
Paso de los Toros,Uruguay,13221.0,-32.81,-56.51
Broome,Australia,13218.0,-17.9618,122.2308
Beyla,Guinea,13204.0,8.687,-8.657
Namanga,Kenya,13193.0,-2.5396,36.8
Uyar,Russia,13167.0,55.8104,94.3153
Taiynsha,Kazakhstan,13148.0,53.8481,69.7638
Qulan,Kazakhstan,13128.0,42.9204,72.705
Dabola,Guinea,13057.0,10.748,-11.109
Macará,Ecuador,13035.0,-4.3796,-79.95
Mŭynoq,Uzbekistan,13000.0,43.7683,59.0214
Champasak,Laos,12994.0,14.8833,105.8667
Uyuni,Bolivia,12939.0,-20.46,-66.83
Tierra Amarilla,Chile,12888.0,-27.48,-70.28
Chilca,Peru,12884.0,-12.5196,-76.74
Camabatela,Angola,12837.0,-8.1896,15.37
Horsham,Australia,12830.0,-36.7096,142.19
Los Lagos,Chile,12813.0,-39.8495,-72.83
Powell River,Canada,12779.0,49.8837,-124.55
Dorado,Puerto Rico,12758.0,18.4657,-66.2723
Diébougou,Burkina Faso,12732.0,10.952,-3.248
Librazhd,Albania,12691.0,41.2,20.3667
Uglegorsk,Russia,12669.0,49.0833,142.0333
Sunchales,Argentina,12655.0,-30.9329,-61.5666
Mogocha,Russia,12647.0,53.7333,119.7666
Barcelos,Brazil,12584.0,-0.975,-62.9239
Port Pirie,Australia,12506.0,-33.1911,137.99
Calbuco,Chile,12490.0,-41.7522,-73.1416
Colesberg,South Africa,12423.0,-30.7195,25.1
Kilindoni,Tanzania,12409.0,-7.9163,39.65
Warwick,Australia,12347.0,-28.2292,152.0203
Nazyvayevsk,Russia,12284.0,55.567,71.35
Boloso,Congo (Brazzaville),12244.0,2.0337,15.2167
Porvoo,Finland,12242.0,60.4004,25.666
Belomorsk,Russia,12165.0,64.5252,34.7658
Cherlak,Russia,12122.0,54.1605,74.82
Brandfort,South Africa,12091.0,-28.6996,26.47
Alta,Norway,12077.0,69.9666,23.2417
Uacu Cungo,Angola,12069.0,-11.3595,15.12
Angra do Heroísmo,Portugal,12045.0,38.6504,-27.2167
Aleksandrovsk-Sakhalinskiy,Russia,12024.0,50.8975,142.1561
Princetown,Guyana,12000.0,5.9,-57.17
Dolinsk,Russia,11989.0,47.3504,142.8
Kasaji,Congo (Kinshasa),11969.0,-10.3662,23.45
Tepelenë,Albania,11955.0,40.2833,20.0333
Chuquicamata,Chile,11941.0,-22.32,-68.93
Killarney,Ireland,11902.0,52.0504,-9.5167
Carahue,Chile,11875.0,-38.7095,-73.17
Nacozari Viejo,Mexico,11872.0,30.42,-109.65
Qazmalar,Azerbaijan,11867.0,40.9814,47.8458
Malargüe,Argentina,11847.0,-35.4661,-69.5833
Kempsey,Australia,11840.0,-31.0874,152.822
Dolo Bay,Ethiopia,11810.0,4.1833,42.0833
Portland,Australia,11808.0,-38.34,141.59
Cafayate,Argentina,11785.0,-26.0829,-65.9666
Nelson,Canada,11779.0,49.4837,-117.2833
Negēlē,Ethiopia,11772.0,5.3166,39.5833
Rurrenabaque,Bolivia,11749.0,-14.46,-67.56
Magdagachi,Russia,11739.0,53.45,125.8
Gympie,Australia,11649.0,-26.1886,152.6709
Mont-Laurier,Canada,11642.0,46.5504,-75.5
Lundazi,Zambia,11635.0,-12.2895,33.17
Muswellbrook,Australia,11630.0,-32.2696,150.89
Pichilemu,Chile,11603.0,-34.38,-72.0
Isabela,Puerto Rico,11596.0,18.4991,-67.022
Aguadilla,Puerto Rico,11581.0,18.4382,-67.1536
Severnyy,Russia,11562.0,67.6083,64.1233
Gramsh,Albania,11556.0,40.8667,20.2
Omaruru,Namibia,11547.0,-21.436,15.951
Port Morant,Jamaica,11536.0,17.891,-76.329
San Germán,Puerto Rico,11526.0,18.0827,-67.0459
Zmeinogorsk,Russia,11514.0,51.1571,82.195
Río Colorado,Argentina,11499.0,-38.9666,-64.0833
Cerrillos,Argentina,11498.0,-24.8996,-65.4833
Aginskoye,Russia,11491.0,51.1031,114.5228
Portachuelo,Bolivia,11485.0,-17.36,-63.4
Valdez,Ecuador,11441.0,1.2671,-78.9855
Samaná,Dominican Republic,11432.0,19.212,-69.332
Monte Quemado,Argentina,11387.0,-25.7996,-62.8666
Kirs,Russia,11385.0,59.3138,52.2452
Humahuaca,Argentina,11369.0,-23.2,-65.3499
Caracaraí,Brazil,11368.0,1.8162,-61.1277
Belén,Paraguay,11359.0,-23.4695,-57.24
Belén,Argentina,11359.0,-27.6496,-67.0333
Makoua,Congo (Brazzaville),11355.0,-0.0096,15.64
Delémont,Switzerland,11315.0,47.37,7.345
Hormigueros,Puerto Rico,11268.0,18.1437,-67.12
Santa Cruz,Ecuador,11262.0,-0.5333,-90.35
Otar,Kazakhstan,11238.0,43.5346,75.2139
Prieska,South Africa,11236.0,-29.6595,22.73
Mwingi,Kenya,11219.0,-0.9296,38.07
Qaşr-e Shīrīn,Iran,11202.0,34.5124,45.5772
Koror,Palau,11200.0,7.3452,134.4695
Parkes,Australia,11137.0,-33.1296,148.17
Lithgow,Australia,11128.0,-33.4961,150.1528
Hawera,New Zealand,11100.0,-39.5795,174.278
Pedernales,Dominican Republic,11072.0,18.038,-71.741
Bairnsdale,Australia,11005.0,-37.8296,147.61
Bowen,Australia,10983.0,-20.0013,148.2087
Kargat,Russia,10881.0,55.1959,80.2811
Kenora,Canada,10852.0,49.7667,-94.4666
Ngorongoro,Tanzania,10836.0,-3.2496,35.52
Pozo Almonte,Chile,10830.0,-20.2696,-69.8
Dawson Creek,Canada,10802.0,55.767,-120.2333
Yeppoon,Australia,10769.0,-23.1329,150.7567
Përmet,Albania,10686.0,40.234,20.352
Khilok,Russia,10627.0,51.35,110.45
Benito Juárez,Argentina,10609.0,-37.6655,-59.8
Songo,Angola,10579.0,-7.3496,14.85
Kimpese,Congo (Kinshasa),10578.0,-5.5496,14.4333
Batemans Bay,Australia,10557.0,-35.6896,150.2073
Amos,Canada,10516.0,48.5666,-78.1167
Puquio,Peru,10491.0,-14.7,-74.13
Santiago,Peru,10449.0,-14.1896,-75.74
Springbok,South Africa,10438.0,-29.6667,17.8833
Baie-Comeau,Canada,10435.0,49.2227,-68.158
Bogué,Mauritania,10415.0,16.5904,-14.27
Puerto Quijarro,Bolivia,10392.0,-17.7796,-57.77
Salanso,Burkina Faso,10385.0,12.1833,-4.0833
Kiama,Australia,10379.0,-34.7096,150.84
Bethanie,Namibia,10363.0,-26.4995,17.15
Taksimo,Russia,10359.0,56.3315,114.89
Shamva,Zimbabwe,10317.0,-17.3196,31.57
Hinton,Canada,10265.0,53.4,-117.5834
Caldera,Chile,10259.0,-27.0696,-70.83
Lonquimay,Chile,10237.0,-38.4333,-71.2333
Marawī,Sudan,10234.0,18.4833,31.8167
Alvorada,Brazil,10232.0,-12.47,-49.082
Busselton,Australia,10214.0,-33.6564,115.3487
Kairaki,New Zealand,10200.0,-43.3813,172.651
Innisfail,Australia,10143.0,-17.5313,146.0387
Katherine,Australia,10141.0,-14.4666,132.2666
Otuzco,Peru,10134.0,-7.9,-78.57
Nogliki,Russia,10098.0,51.8333,143.1667
Eumseong,"Korea, South",10077.0,36.9353,127.6897
Salaverry,Peru,10066.0,-8.22,-78.99
Rrëshen,Albania,10064.0,41.7833,19.8167
Roboré,Bolivia,10036.0,-18.3295,-59.76
Taltal,Chile,10018.0,-25.4,-70.47
Skovorodino,Russia,10007.0,53.9833,123.9167
Kuruman,South Africa,10006.0,-27.4496,23.42
Moba,Congo (Kinshasa),10006.0,-7.0596,29.72
Senanga,Zambia,10005.0,-16.1196,23.27
Moranbah,Australia,10000.0,-22.0016,148.038
Gyangzê,China,10000.0,28.95,89.6333
Hammerfest,Norway,10000.0,70.6613,23.688
Choele Choel,Argentina,10000.0,-39.2666,-65.6833
Gar,China,10000.0,32.2004,79.9833
Selkirk,Canada,9986.0,50.15,-96.8833
Vera,Argentina,9979.0,-29.4662,-60.2166
Makale,Indonesia,9960.0,-3.0968,119.8531
Grafton,Australia,9955.0,-29.712,152.9377
Bogandé,Burkina Faso,9854.0,12.969,-0.138
Dalby,Australia,9847.0,-27.1939,151.2657
Steinbach,Canada,9729.0,49.5171,-96.6833
Vega Alta,Puerto Rico,9609.0,18.4152,-66.3211
San Justo,Argentina,9607.0,-30.7829,-60.5833
Charters Towers,Australia,9573.0,-20.0809,146.2587
Castelli,Argentina,9421.0,-25.9495,-60.6166
Emerald,Australia,9398.0,-23.5122,148.1673
Gorē,Ethiopia,9352.0,8.149,35.537
Orlu,Nigeria,9351.0,5.7837,7.0333
Amherst,Canada,9336.0,45.8166,-64.2166
Swan Hill,Australia,9276.0,-35.3396,143.54
Ulladulla,Australia,9250.0,-35.3495,150.47
Kapuskasing,Canada,9240.0,49.4167,-82.4333
Corozal,Puerto Rico,9203.0,18.3411,-66.3124
Cabo Rojo,Puerto Rico,9110.0,18.0868,-67.1482
Ménaka,Mali,9110.0,15.9167,2.4
Colac,Australia,9089.0,-38.3395,143.58
Ayr,Australia,9078.0,-19.5702,147.3995
Dauphin,Canada,9077.0,51.15,-100.05
Namsos,Norway,9035.0,64.4833,11.5
Chamical,Argentina,8989.0,-30.3496,-66.3167
Sodankylä,Finland,8942.0,67.4171,26.6
Abdurahmoni Jomí,Tajikistan,8925.0,37.9794,68.689
Kemijärvi,Finland,8883.0,66.6667,27.4167
Hamilton,Australia,8869.0,-37.7312,142.0234
Siteía,Greece,8833.0,35.2004,26.0986
Shannon,Ireland,8781.0,52.7038,-8.8641
La Libertad,Guatemala,8646.0,16.7804,-90.12
San Sebastián,Puerto Rico,8614.0,18.3355,-66.9949
Kingaroy,Australia,8573.0,-26.539,151.8406
Inverell,Australia,8561.0,-29.7668,151.1126
Chos Malal,Argentina,8556.0,-37.383,-70.2666
Oranjemund,Namibia,8496.0,-28.5495,16.43
San Antonio Oeste,Argentina,8492.0,-40.7329,-64.9333
Goundam,Mali,8456.0,16.417,-3.6666
Moree,Australia,8203.0,-29.4699,149.8301
Almirante,Panama,8114.0,9.3,-82.4
Rabaul,Papua New Guinea,8074.0,-4.2055,152.1434
Puerto Aysén,Chile,8067.0,-45.3999,-72.7
Deniliquin,Australia,8024.0,-35.5296,144.95
El Calafate,Argentina,8000.0,-50.3333,-72.3
Ersekë,Albania,7890.0,40.3333,20.6833
Esperance,Australia,7888.0,-33.8573,121.8889
Dryden,Canada,7862.0,49.7833,-92.8333
San Juan del Sur,Nicaragua,7790.0,11.25,-85.86
Canóvanas,Puerto Rico,7762.0,18.3782,-65.9056
Victor Harbor,Australia,7760.0,-35.5596,138.6173
Revelstoke,Canada,7668.0,51.0005,-118.1833
Heyin,China,7642.0,36.0451,101.4242
San Antonio,Puerto Rico,7592.0,18.4468,-66.3002
Happy Valley,Canada,7572.0,53.3,-60.3
San Pablo Villa de Mitla,Mexico,7547.0,16.917,-96.4
Banff,Canada,7502.0,51.178,-115.5719
Young,Australia,7501.0,-34.3096,148.29
Yarmouth,Canada,7500.0,43.8308,-66.1126
Gaoual,Guinea,7461.0,11.754,-13.213
Carnarvon,Australia,7392.0,-24.8998,113.6501
Utuado,Puerto Rico,7331.0,18.2698,-66.705
Leeton,Australia,7299.0,-34.5449,146.3973
La Sarre,Canada,7206.0,48.8,-79.2
Carhué,Argentina,7190.0,-37.1829,-62.7333
Gunnedah,Australia,7148.0,-30.987,150.2623
Wick,United Kingdom,7147.0,58.4333,-3.0834
Narrabri,Australia,7082.0,-30.3319,149.7874
Guánica,Puerto Rico,7081.0,17.9698,-66.9309
Stephenville,Canada,7054.0,48.5504,-58.5666
Maryborough,Australia,7046.0,-37.0496,143.73
Kapoeta,South Sudan,7042.0,4.7721,33.5902
Juana Díaz,Puerto Rico,7033.0,18.0532,-66.5047
Stawell,Australia,6991.0,-37.0596,142.76
Atherton,Australia,6959.0,-17.2703,145.4694
Cowra,Australia,6795.0,-33.8296,148.68
Byron Bay,Australia,6764.0,-28.6565,153.6129
Thames,New Zealand,6756.0,-37.1384,175.5853
Rinconada,Argentina,6692.0,-22.4329,-66.1666
Gorom-Gorom,Burkina Faso,6691.0,14.45,-0.2333
Tangdong,China,6618.0,25.97,113.4
Horta,Portugal,6611.0,38.5347,-28.6448
Jimaní,Dominican Republic,6567.0,18.493,-71.851
Tumut,Australia,6526.0,-35.3096,148.22
Cooma,Australia,6520.0,-36.2396,149.12
Ingeniero Guillermo N. Juárez,Argentina,6453.0,-23.9,-61.85
Flin Flon,Canada,6393.0,54.7666,-101.8833
Merimbula,Australia,6367.0,-36.8996,149.9
Dalaba,Guinea,6349.0,10.656,-12.272
Biloela,Australia,6309.0,-24.3936,150.4961
Ingham,Australia,6127.0,-18.6496,146.1666
Coco,Puerto Rico,6113.0,18.001,-66.2603
Bathurst,Australia,6111.0,-33.4196,149.57
Ararat,Australia,6110.0,-37.2795,142.91
Dinguiraye,Guinea,6062.0,11.299,-10.726
The Pas,Canada,6055.0,53.8166,-101.2333
Karasburg,Namibia,6054.0,-28.0196,18.74
Chepes,Argentina,6020.0,-31.35,-66.6
Tessalit,Mali,6000.0,20.2014,1.0888
Wonthaggi,Australia,5985.0,-38.6095,145.59
Port Saint John’s,South Africa,5939.0,-31.6279,29.5283
Maintirano,Madagascar,5925.0,-18.0666,44.0167
Kerikeri,New Zealand,5856.0,-35.2285,173.9507
Northam,Australia,5855.0,-31.6566,116.6534
Vegreville,Canada,5813.0,53.5,-112.05
Grand Turk,Turks And Caicos Islands,5801.0,21.4664,-71.136
Carnarvon,South Africa,5785.0,-30.9496,22.1333
Kununurra,Australia,5679.0,-15.7666,128.7333
Roma,Australia,5496.0,-26.5594,148.7907
Mali,Guinea,5479.0,12.084,-12.301
Cidra,Puerto Rico,5427.0,18.1775,-66.1582
Mudgee,Australia,5391.0,-32.5896,149.5801
Peace River,Canada,5340.0,56.2333,-117.2833
Polýgyros,Greece,5258.0,40.381,23.453
Kaitaia,New Zealand,5202.0,-35.1099,173.2727
Sarmiento,Argentina,5185.0,-45.6,-69.0833
Jinzhong,China,5170.0,26.3504,103.4167
Punta Santiago,Puerto Rico,5168.0,18.1619,-65.7584
Wanaka,New Zealand,5037.0,-44.698,169.1449
Forbes,Australia,4838.0,-33.3896,148.02
Creston,Canada,4816.0,49.1,-116.5167
Berri,Australia,4716.0,-34.2829,140.6
Cobram,Australia,4659.0,-35.9196,145.65
Scone,Australia,4624.0,-32.0796,150.8501
Sioux Lookout,Canada,4570.0,50.263,-91.9166
Tonantins,Brazil,4561.0,-2.8727,-67.8019
Abra Pampa,Argentina,4480.0,-22.7167,-65.7
Victorica,Argentina,4458.0,-36.2163,-65.45
Cochrane,Canada,4441.0,49.067,-81.0166
Cochrane,Chile,4441.0,-47.2663,-72.5499
La Paz,Argentina,4400.0,-33.4661,-67.55
Liverpool,Canada,4331.0,44.04,-64.72
Melville,Canada,4279.0,50.9333,-102.8
Comandante Fontana,Argentina,4277.0,-25.3333,-59.6833
George Town,Cayman Islands,4268.0,19.2804,-81.33
Goondiwindi,Australia,4251.0,-28.5548,150.3253
Manjimup,Australia,4240.0,-34.2333,116.15
Narrogin,Australia,4238.0,-32.9329,117.1666
Pofadder,South Africa,4220.0,-29.1329,19.3834
Smithton,Australia,4202.0,-40.8329,145.1167
Svolvær,Norway,4197.0,68.2333,14.5667
Deer Lake,Canada,4163.0,49.1744,-57.4269
